Smry_Ctgry,State,Srvc_Ctgry,Prvdr_ID,Prvdr_Name,Prvdr_City,Prvdr_ZIP,Bene_Dstnct_Cnt,Tot_Epsd_Stay_Cnt,Tot_Srvc_Days,Bene_LE_7_Srvc_Days_Pct,Bene_LE_30_Srvc_Days_Pct,Bene_GE_60_Srvc_Days_Pct,Bene_GE_180_Srvc_Days_Pct,Tot_Chrg_Amt,Tot_Mdcr_Stdzd_Pymt_Amt,Tot_Mdcr_Pymt_Amt,Tot_Outlier_Pymt_Amt,Tot_Alowd_Amt,Tot_Coinsrnc_Amt,Bene_MA_Pct,Bene_Dual_Pct,Bene_Rrl_Pct,Bene_Avg_Age,Bene_Male_Pct,Bene_Feml_Pct,Bene_Race_Wht_Pct,Bene_Race_Black_Pct,Bene_Race_API_Pct,Bene_Race_Hspnc_Pct,Bene_Race_Natind_Pct,Bene_Race_Othr_Pct,Bene_Avg_Risk_Scre,Bene_Avg_CC_Cnt,Bene_CC_AF_Pct,Bene_CC_Alzhmr_Pct,Bene_CC_Asthma_Pct,Bene_CC_Cncr_Pct,Bene_CC_CHF_Pct,Bene_CC_CKD_Pct,Bene_CC_COPD_Pct,Bene_CC_Dprssn_Pct,Bene_CC_Dbts_Pct,Bene_CC_Hyplpdma_Pct,Bene_CC_Hyprtnsn_Pct,Bene_CC_IHD_Pct,Bene_CC_Opo_Pct,Bene_CC_RAOA_Pct,Bene_CC_Sz_Pct,Bene_CC_Strok_Pct,Bene_Prmry_Dx_Cncr_Pct,Bene_Prmry_Dx_COPD_Pct,Bene_Prmry_Dx_Rsprtryfailr_Pct,Bene_Prmry_Dx_Dmnt_Pct,Bene_Prmry_Dx_Strok_Pct,Bene_Prmry_Dx_CHF_Pct,Bene_Prmry_Dx_Hyprtnsn_Pct,Bene_Prmry_Dx_Othrcrdvsclr_Pct,Bene_Prmry_Dx_Infctn_Pct,Bene_Prmry_Dx_Ortho_Pct,Bene_Prmry_Dx_Injury_Pct,Bene_Prmry_Dx_Mtr_Nrl_Pct,Bene_Prmry_Dx_Dbts_Pct,Bene_Prmry_Dx_Skn_Pct,Bene_Prmry_Dx_Aftrcre_Pct,Nrsng_Visits_Cnt,PT_Visits_Cnt,OT_Visits_Cnt,SLP_Visits_Cnt,MSW_Visits_Cnt,Aide_Visits_Cnt,Physn_Visits_Cnt,Tot_Nrsng_Mnts,Tot_PT_Mnts,Tot_OT_Mnts,Tot_SLP_Mnts,Tot_MSW_Mnts,Tot_Aide_Mnts,Nrsng_Mnts_Avg_7_Day_Prior_Death,MSW_Mnts_Avg_7_Day_Prior_Death,Aide_Mnts_Avg_7_Day_Prior_Death,Tot_Asmt_Cnt,Asmt_10_Mnts_RV_Thrshld_Pct,Asmt_10_Mnts_RU_Thrshld_Pct,Srvc_Site_Days_Home_Pct,Srvc_Site_Days_Astd_Lvg_Fac_Pct,Srvc_Site_Days_LTCF_Pct,Srvc_Site_Days_SNF_Pct,Srvc_Site_Days_IP_Pct,Srvc_Site_Days_IP_Hospc_Pct,Dschrg_Cmnty_Slfcr_Pct,Dschrg_IP_Pct,Dschrg_HH_Pct,Dschrg_SNF_Pct,Dschrg_IRF_Pct,Dschrg_Hospc_Pct,Dschrg_Death_Pct,Dschrg_Unk_Pct,Dschrg_Hospc_Lv_Pct,Hospc_RHC_Days_Pct,Tot_HH_LUPA_Epsds_Cnt,HHRG_Low_Thrpy_Erly_Epsd_Day_Pct,HHRG_Mdm_Thrpy_Erly_Epsd_Day_Pct,HHRG_Low_Thrpy_Lte_Epsd_Day_Pct,HHRG_Mdm_Thrpy_Lte_Epsd_Day_Pct,HHRG_High_Thrpy_Epsd_Day_Pct,RUG_AAA_Days_Pct,RUG_Rehab_Days_Pct,RUG_Very_High_Rehab_Days_Pct,RUG_Ultra_High_Rehab_Days_Pct,RUG_Clncl_Cmplx_Days_Pct,RUG_Rdcd_Phys_Fnctng_Days_Pct,RUG_Spcl_High_Care_Days_Pct,RUG_Bhvrl_Smptm_Days_Pct,RUG_Extnsv_Srvc_Days_Pct,CMG_Strok_Days_Pct,CMG_Injury_Trma_Days_Pct,CMG_Ortho_Days_Pct,CMG_Arthrts_Days_Pct,CMG_Crdvsclr_Plmnry_Days_Pct,CMG_Nrlgcl_Days_Pct,CMG_Othr_Days_Pct
PROVIDER,IL,HH,148318,"LKB HEALTH CARE, LTD",BUFFALO GROVE,60089,36,80,4363,*,*,0.64,*,334147.28,311447.28,317306.92,0,NA,NA,0,*,0,84,0.31,0.69,0.94,0,0,*,0,*,2,6.9,0.44,0.5,*,*,0.67,0.5,*,0.31,0.53,0.61,**,**,*,**,*,*,0,0,0,0,0,*,*,*,*,*,*,0,*,*,*,553,853,0,0,*,230,NA,31200,40830,0,0,105,10470,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0.4,0,NA,NA,NA,0,0,*,NA,NA,*,0.24,0.7,0.02,0.04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,IL,HH,148319,"SAFE LIFE HOME HEALTH CARE, LLC",BATAVIA,60510,38,46,2105,0,*,*,0,135680.46,155318.23,158008.3,770.2,NA,NA,0,*,0,76,0.42,0.58,0.71,*,*,*,0,*,3.4,7.4,0.37,*,*,*,0.53,0.61,0.47,0.42,0.66,**,**,0.68,*,**,*,*,0,*,0,0,*,*,*,*,*,*,*,0,*,0,*,408,362,72,*,*,44,NA,22935,16905,3495,180,225,2160,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0.63,*,NA,NA,NA,*,0,*,NA,NA,0,0.91,0.06,0,0,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,IL,HH,148320,"ASSURECARE HOME HEALTH, INC",ELGIN,60123,62,142,7801,0,*,0.56,0.24,317210.16,366958.08,373707.47,0,NA,NA,0,*,0,87,0.32,0.68,0.9,*,*,*,0,0,2.1,6.4,0.29,0.44,0.18,*,0.63,0.44,0.27,0.48,0.29,0.56,**,0.63,0.26,0.65,*,*,*,*,0,*,*,*,*,*,*,*,*,*,*,0,*,1203,733,45,31,*,*,NA,62865,34095,2055,1380,45,300,NA,NA,NA,NA,NA,NA,0.95,0.05,NA,NA,NA,NA,0.32,*,NA,NA,NA,*,*,*,NA,NA,*,0.69,0.02,0.28,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,IL,HH,148321,"SENIOR CARE HOME HEALTH, INC",BLOOMINGDALE,60108,176,638,36666,0,*,0.88,0.63,1724475.13,1738653.84,1765649.86,0,NA,NA,0,0.56,0.01,73,0.36,0.64,0.15,0.69,*,0.15,0,*,1.9,6.5,0.07,0.26,0.27,0.1,0.49,0.31,0.28,0.35,0.61,0.69,**,**,0.1,**,0.11,0.09,0,*,0,0,*,*,0.3,*,0,0.39,*,*,0.16,*,0,5443,2130,108,42,*,424,NA,259995,102120,5235,2310,300,23745,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0.23,*,NA,NA,NA,0,0,*,NA,NA,*,0.51,0.09,0.32,0.05,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,IL,HH,148323,VICTORIOUS HOME HEALTH AGENCY,FRANKFORT,60423,105,262,14065,*,0.1,0.72,0.23,350879.67,531395.43,540411.19,0,NA,NA,*,0.63,0,65,0.5,0.5,*,0.9,*,*,0,*,2,6.1,*,0.23,0.3,*,0.43,0.33,0.3,0.39,0.53,0.67,**,0.6,*,**,0.17,0.13,0,*,*,0,*,0,0.3,*,0,0.34,0,*,0.12,*,0,2027,394,*,0,*,44,NA,113805,19080,225,0,180,2625,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0.29,*,NA,NA,NA,0,*,*,NA,NA,17,0.72,0.03,0.24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,IL,HH,148324,"PRECIOUS NURSES HEALTH CARE AGENCY, INC",URBANA,61801,28,54,2482,0,*,0.57,*,66894.99,91049.55,86434.35,0,NA,NA,0,0.61,0.04,74,*,*,*,0.75,0,0,0,*,3,5.9,*,*,*,*,0.5,0.64,*,*,0.64,0.61,**,0.46,*,0.5,*,*,*,*,0,0,*,0,*,*,0,0,0,*,0.43,0,0,403,55,*,0,0,51,NA,22215,2400,45,0,0,3060,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0.31,0,NA,NA,NA,0,0,*,NA,NA,15,0.86,0,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,IL,HH,148325,"CAREFORCE HOMEHEALTH, INC",NILES,60714,118,252,13202,*,0.14,0.63,0.16,437658.74,610581.28,621145.37,766.1,NA,NA,0,0.51,0,74,0.38,0.62,0.3,0.52,*,0.14,0,*,2.2,5.9,0.14,0.29,0.16,0.2,0.41,0.36,0.26,0.25,0.56,0.65,**,0.53,0.15,**,*,0.09,0.1,*,0,*,*,*,0.22,*,0,0.27,*,*,0.11,*,*,2218,714,37,14,*,241,NA,118875,33705,1815,660,180,14040,NA,NA,NA,NA,NA,NA,0.99,0.01,NA,NA,NA,NA,0.31,*,NA,NA,NA,*,*,*,NA,NA,14,0.78,0,0.21,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,IL,HH,148326,"NORTH SHORE HEALTHCARE, INC",DOWNERS GROVE,60516,39,62,3100,*,*,0.51,*,170526.61,138082.44,140477.94,0,NA,NA,0,0.51,0,70,*,*,*,0.54,0,0.36,0,*,1.9,6.3,*,*,0.31,*,0.56,*,0.28,0.36,0.64,**,**,0.56,*,**,*,*,*,*,0,*,*,0,*,*,*,*,0,*,*,0,0,432,208,28,*,11,174,NA,24225,10590,1455,285,645,13620,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0.23,*,NA,NA,NA,0,0,*,NA,NA,*,0.97,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,IL,HH,148327,"IN TOUCH HOME HEALTH AGENCY, INC",CHICAGO RIDGE,60415,72,162,8543,*,*,0.49,0.21,465626.72,591562.1,601804.84,134.03,NA,NA,0,0.63,0,68,0.43,0.57,0.22,0.78,0,0,0,0,2,6.7,*,0.33,0.28,*,0.54,0.5,0.26,0.33,**,0.69,**,0.72,*,**,*,0.17,*,*,0,*,*,0,0.22,*,0,0.22,0,*,0.22,*,*,944,1977,84,*,*,185,NA,49920,92100,4785,105,405,11850,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0.23,*,NA,NA,NA,0,0,*,NA,NA,13,0.3,0.15,0.29,0.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,IL,HH,148328,"COMPLETE HOME HEALTH CARE, LLC",CHICAGO,60616,45,106,5891,*,*,0.64,0.24,189727.05,307141.13,312329.21,0,NA,NA,0,0.82,0,79,0.36,0.64,*,*,0.64,*,0,0,2.3,6.2,*,0.53,0.24,*,0.4,0.31,*,0.27,0.56,0.69,**,0.67,*,**,*,*,0,0,0,*,*,0,*,*,*,*,0,*,0.24,0,*,846,432,48,*,*,0,NA,42780,19920,2325,60,90,0,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0.25,*,NA,NA,NA,0,*,*,NA,NA,*,0.67,0.09,0.21,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,IL,HH,148329,"FIRST QUALITY HOME HEALTH CARE SERVICES, INC",MIDLOTHIAN,60445,12,12,544,0,*,0,0,11440.12,20994.43,21358.51,0,NA,NA,0,*,0,64,*,*,0,1,0,0,0,0,2.6,5.5,0,*,*,*,*,*,*,*,*,*,**,*,*,**,*,0,*,0,0,0,0,*,0,*,0,*,0,*,*,0,0,63,*,0,0,0,23,NA,3720,225,0,0,0,1365,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,*,*,NA,NA,NA,0,0,*,NA,NA,*,0.78,0,0.22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,IL,HH,148330,"EMPRESS HOME HEALTHCARE, INC",MARKHAM,60426,26,63,3493,0,*,0.85,*,89800.63,132752.24,135042.24,0,NA,NA,0,0.65,0,69,*,*,*,0.88,0,0,*,0,1.5,5.8,*,*,*,*,0.69,*,*,*,0.65,0.46,**,0.65,0,**,*,*,*,*,0,0,0,*,*,*,0,*,0,*,0.42,0,0,546,52,*,0,0,64,NA,32505,2355,270,0,0,3840,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0.32,*,NA,NA,NA,0,0,*,NA,NA,*,0.78,0,0.2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,IL,HH,148331,"RELIABLE MEDICAL SERVICES, INC",CHICAGO,60659,48,127,7208,0,0,0.79,0.23,157336.27,212520.98,216189.66,0,NA,NA,0,0.75,0,65,0.4,0.6,*,0.88,0,*,0,0,1.6,5.6,*,*,0.38,*,0.33,0.27,0.27,0.4,0.56,0.52,**,0.52,*,**,*,*,*,0,0,0,0,*,0,*,0,0.27,*,0.27,*,*,0,1153,*,0,0,0,*,NA,66690,270,0,0,0,960,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0.17,*,NA,NA,NA,0,0,0.12,NA,NA,*,0.9,0,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,IL,HH,148332,"ADONIS HEALTHCARE, INC",DOLTON,60419,294,636,31729,*,0.1,0.63,0.13,1101794.81,1171144.31,1147140.19,0,NA,NA,0,0.39,0.03,73,0.38,0.62,0.33,0.63,*,*,*,*,1.6,5.7,0.08,0.22,0.14,0.11,0.48,0.32,0.27,0.23,0.58,0.69,**,0.52,0.15,**,*,0.08,*,*,0,*,0,*,0.1,0.06,*,0.25,0,*,0.16,*,0,4707,597,18,0,14,20,NA,265470,29535,975,0,810,2400,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0.33,0,NA,NA,NA,0,0,0.06,NA,NA,87,0.93,0.02,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,IL,HH,148333,"FAITH HOME CARE, INC",CHICAGO,60646,15,51,2762,0,0,0.87,*,115860.51,94886.33,96533.51,790.9,NA,NA,0,*,0,79,*,*,*,*,*,0,0,0,2.2,7.2,*,*,*,*,**,*,*,0,*,*,**,**,*,**,*,*,*,0,0,0,0,*,*,0,0,0,0,*,*,0,0,404,121,0,0,*,256,NA,19380,5370,0,0,240,12690,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,*,0,NA,NA,NA,0,*,0,NA,NA,*,0.48,0,0.47,0.02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,IL,HH,148334,"PRUDENT CHOICE HOME HEALTH CARE, CORP",SCHAUMBURG,60173,93,282,15546,*,*,0.75,0.45,894480.87,866066.89,881137.85,0,NA,NA,0,0.94,0,76,0.47,0.53,*,*,0.81,*,0,0,1.6,6,*,0.25,*,*,0.53,0.34,0.17,0.16,0.7,**,**,0.69,0.15,**,*,*,*,*,0,*,0,*,*,0,0,0.48,0,0,0.31,*,*,1934,1909,28,12,*,120,NA,91170,86130,1275,750,60,10080,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0.31,*,NA,NA,NA,0,0,*,NA,NA,*,0.76,0.01,0.22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,IL,HH,148335,"ICO CARE HOME HEALTH, INC",WESTCHESTER,60154,11,29,1656,0,*,*,*,38730.29,61271.83,62287.63,0,NA,NA,0,*,0,66,*,*,*,*,0,0,0,0,1.8,6,*,*,*,*,*,*,*,*,*,*,**,*,0,**,0,*,*,0,0,*,*,0,0,0,0,*,*,0,*,0,0,228,38,*,*,0,0,NA,13680,1785,315,405,0,0,NA,NA,NA,NA,NA,NA,0.89,0,NA,NA,NA,NA,*,*,NA,NA,NA,0,*,*,NA,NA,0,0.6,0,0.36,0,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,IL,HH,148336,EXCELCARE HOME HEALTH,SKOKIE,60077,34,41,2252,0,*,*,0,105998.75,136781.73,139152.24,0,NA,NA,0,0.38,0,77,0.38,0.62,*,0.62,0,*,0,0,1.8,7.4,*,0.38,0.32,*,0.65,0.35,0.44,*,0.62,**,**,**,*,**,*,*,0,0,0,0,*,*,*,0,0,0.44,*,0,*,0,0,330,306,29,0,*,*,NA,16605,14265,1335,0,270,105,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0.51,0,NA,NA,NA,0,0,*,NA,NA,0,0.65,0.24,0.11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,IL,HH,148337,"IRIS HOME HEALTH SERVICES, LLC",CANTON,61520,90,164,8233,*,0.14,0.47,*,332696.57,382862.17,339857.86,462.42,NA,NA,0,0.53,0.68,77,0.39,0.61,0.9,*,0,0,0,*,1.6,5.6,0.18,0.22,*,0.14,0.42,0.36,0.34,0.41,0.51,0.67,**,0.41,*,0.6,*,*,*,*,0,*,*,*,*,*,*,0.12,*,*,0.16,*,*,1485,467,134,*,0,175,NA,70305,24030,5925,60,0,9030,NA,NA,NA,NA,NA,NA,0.99,0.01,NA,NA,NA,NA,0.37,0.07,NA,NA,NA,*,0,*,NA,NA,15,0.85,0.01,0.12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,IL,HH,148338,"EXTRAORDINARY CARE HHA, LLC",CHICAGO,60617,34,111,6348,0,0,0.71,0.5,145541.11,210532.99,214138.15,0,NA,NA,0,0.41,0.03,75,*,*,0,1,0,0,0,0,2.5,5.8,*,*,*,*,0.53,*,*,*,0.65,**,**,0.56,*,0.62,*,*,0,*,0,*,*,*,*,*,*,*,0,*,*,0,0,914,136,*,0,0,164,NA,54810,8160,420,0,0,9840,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0.18,*,NA,NA,NA,0,0,*,NA,NA,*,0.54,0,0.45,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,IL,HH,148339,"VOLNIK HOME HEALTHCARE, INC",SKOKIE,60077,77,205,11190,*,*,0.71,0.34,353305.85,487478.14,495907.25,0,NA,NA,0,0.58,0.01,71,0.44,0.56,0.16,0.79,0,*,0,*,2.1,5.7,*,0.26,0.18,*,0.45,0.27,0.29,0.14,0.57,0.55,**,0.61,*,**,*,*,0,*,0,0,*,*,0.25,*,*,0.18,*,*,0.21,*,0,1695,594,108,0,13,176,NA,82920,27210,5370,0,660,10470,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0.26,*,NA,NA,NA,0,0,*,NA,NA,12,0.61,0.01,0.36,0,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,IL,HH,148340,"DAYSPRING HEALTHCARE SERVICES, INC",CALUMET CITY,60409,93,248,13810,*,*,0.66,0.32,369382.68,549177.37,558684.15,0,NA,NA,0,0.47,0,74,0.38,0.62,*,0.89,*,0,0,0,1.8,6.2,*,0.35,0.22,*,0.41,0.43,0.25,0.2,0.61,0.72,**,0.73,0.13,**,*,0.13,0,*,0,*,*,*,0.28,*,*,0.18,*,*,*,0,*,2167,478,0,0,26,13,NA,106815,21600,0,0,1425,780,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0.25,*,NA,NA,NA,*,*,*,NA,NA,14,0.56,0,0.43,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,IL,HH,148341,"DESTINY HEALTHCARE SERVICES, INC",WESTCHESTER,60154,20,69,3824,0,*,0.9,0.55,116424.61,164264.89,167031.28,0,NA,NA,0,0.55,0,73,*,*,*,0.85,0,*,0,*,2.4,5.6,*,*,*,*,*,0.55,*,*,*,0.55,**,*,*,0.65,*,*,*,0,0,0,*,0,*,*,*,*,*,*,0,0,0,592,196,18,0,0,26,NA,39555,9435,795,0,0,2955,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0.17,*,NA,NA,NA,*,0,0,NA,NA,*,0.43,0.07,0.49,0,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,IL,HH,148343,"PRECISION HOME HEALTH CARE, INC",ROSELLE,60172,43,113,6099,0,*,0.72,0.28,152026.13,280194.81,285045.78,0,NA,NA,0,0.56,0,84,0.28,0.72,0.44,*,*,0.28,0,0,1.6,5.7,*,0.33,*,*,0.33,0.28,*,0.3,0.56,0.63,**,0.63,*,**,*,*,*,*,0,0,0,*,*,0,*,0.49,*,0,*,*,*,931,266,0,0,0,31,NA,48555,14025,0,0,0,1425,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0.35,0,NA,NA,NA,0,0,*,NA,NA,*,0.71,0,0.28,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,IL,HH,148345,"CARING HANDS DEVOTIONAL HOME HEALTH AGENCY, INC",RICHTON PARK,60471,396,975,49707,0.09,0.15,0.6,0.28,1339469.73,1939139.31,1971547.67,1431.64,NA,NA,*,0.4,0,75,0.34,0.66,0.1,0.86,*,0.03,0,*,1.7,5.6,0.07,0.21,0.16,0.1,0.4,0.37,0.2,0.24,0.6,0.69,**,0.61,0.1,**,0.06,0.06,*,*,*,0.03,*,0.11,0.33,*,*,0.1,*,*,0.15,*,0.04,7950,585,32,23,0,1494,NA,455520,34170,1905,1380,0,108015,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0.17,0,NA,NA,NA,*,0,0.09,NA,NA,136,0.48,0.08,0.4,0.03,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,IL,HH,148346,"GOOD HEALTH HOME CARE, INC",CHICAGO,60617,50,88,4567,*,*,0.44,*,110380.88,175111.68,178109.47,0,NA,NA,*,0.38,0,75,0.36,0.64,*,0.74,0,*,0,*,2.2,6,*,0.28,*,*,0.5,0.48,0.24,0.26,0.56,0.62,**,**,*,0.68,*,*,0,*,0,*,*,*,*,*,0,*,0,*,0.26,*,0,677,106,20,0,0,0,NA,36465,4815,900,0,0,0,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0.3,*,NA,NA,NA,0,*,*,NA,NA,*,0.9,0.04,0.04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,IL,HH,148347,"ABILITY HOME HEALTH CARE, INC",FRANKFORT,60423,56,97,4968,*,*,0.38,*,333111.32,296002.26,301121.69,113.02,NA,NA,*,0.39,0,75,0.46,0.54,0.21,0.77,0,*,0,*,2.5,7.3,*,0.52,0.3,*,0.61,0.48,0.41,0.34,0.68,0.61,**,0.7,*,**,*,0.32,0,*,0,0,*,*,0.27,*,0,*,0,*,*,0,*,705,374,359,0,11,56,NA,32910,17340,15345,0,555,3255,NA,NA,NA,NA,NA,NA,0.98,0.02,NA,NA,NA,NA,0.28,*,NA,NA,NA,0,0,0.18,NA,NA,11,0.41,0.38,0.18,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,IL,HH,148348,"TRUELIFE HOME HEALTH CARE, INC",MATTESON,60443,197,443,23671,0,0.08,0.61,0.16,890325.01,938033.65,954276.68,0,NA,NA,0,0.57,0.01,70,0.41,0.59,0.07,0.9,*,*,0,*,1.8,6.1,0.07,0.26,0.21,0.09,0.46,0.36,0.23,0.3,0.64,0.68,**,0.7,0.11,**,0.08,0.1,*,0,0,*,*,*,0.28,*,0,0.38,*,*,0.15,0,0,3859,397,0,0,0,93,NA,197400,21600,0,0,0,5715,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0.25,0,NA,NA,NA,0,0,0.11,NA,NA,34,0.8,0.01,0.17,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,IL,HH,148349,"OASIS OF CARE HOME HEALTH SERVICES, INC",ROLLING MDWS,60008,33,72,3620,0,*,0.73,*,99858.81,166532.8,169396.05,0,NA,NA,0,0.64,0,75,0.36,0.64,*,0.52,*,*,0,*,2.2,7.1,*,0.36,0.36,*,0.61,0.48,0.52,*,0.58,0.73,**,0.7,*,**,*,*,0,*,0,0,0,*,*,*,0,*,0,0,*,*,0,546,212,20,0,*,30,NA,32760,12720,1200,0,120,1800,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0.31,0,NA,NA,NA,0,0,*,NA,NA,*,0.85,0.02,0.12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,IL,HH,148350,"SENIOR CARE AT HOME, INC",ORLAND PARK,60462,50,137,7502,*,*,0.68,0.36,311278.81,384353.64,391042.4,0,NA,NA,0,*,0,80,0.34,0.66,0.8,*,0,*,0,0,1.4,6.1,0.24,0.38,*,*,0.38,0.3,0.22,0.48,0.32,0.7,**,0.52,*,**,*,*,*,*,0,0,*,*,0.38,*,0,0.22,*,*,*,0,0,947,1093,*,0,0,42,NA,55530,51465,360,0,0,2520,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0.22,*,NA,NA,NA,0,0,*,NA,NA,11,0.37,0.27,0.31,0.01,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PROVIDER,IL,HH,148351,"ALL QUALITY HOME HEALTH CARE, LLC",WHEELING,60090,52,128,7067,*,*,0.71,0.27,613619.64,478192.87,486418.11,0,NA,NA,*,0.67,0,78,0.35,0.65,0.94,0,*,0,*,*,2,7.1,*,0.33,*,*,0.56,0.44,0.21,0.62,0.6,0.73,**,**,*,**,*,*,0,*,0,0,0,*,0.38,*,*,*,*,*,0,*,*,1292,1207,0,0,*,429,NA,66510,54780,0,0,75,23955,NA,NA,NA,NA,NA,NA,0.99,0.01,NA,NA,NA,NA,0.38,0,NA,NA,NA,0,0,*,NA,NA,*,0.32,0.52,0.09,0.07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
